fighter_id,fighter,dob,height_cm,reach_cm,stance,division,first_ufc_fight,last_ufc_fight,ufc_wins,ufc_losses,ufc_draws,ufc_no_contests,elo,wikipedia_page,pro_wins,pro_losses,pro_draws,pro_fights_before_ufc
684d3aee255a3d09,Gadzhi Omargadzhiev,1993-02-24,185.4,180.3,Switch,Welterweight,2022-04-16,2022-10-22,0,2,0,0,1424.2,,,,,
af997f7611673880,Gadzhimurad Antigulov,1987-02-09,180.3,177.8,Orthodox,Light Heavyweight,2016-11-19,2020-10-17,2,4,0,0,1418.8,Gadzhimurad Antigulov,20,11,0,18
8765559b6a29a421,Gaetano Pirrello,1992-04-29,170.2,165.1,Orthodox,Bantamweight,2021-01-20,2021-10-02,0,2,0,0,1433.5,,,,,
8a56ea383fd26e52,Galore Bofando,1982-05-22,180.3,182.9,Switch,Welterweight,2017-07-16,2017-12-16,1,1,0,0,1502.5,,,,,
d90b630e0561818b,Gan McGee,1976-11-20,208.3,,Orthodox,Heavyweight,2000-11-17,2003-09-26,2,2,0,0,1516.6,Gan McGee,13,5,0,7
129537073431e52e,Garett Whiteley,1980-12-13,182.9,182.9,Orthodox,Lightweight,2013-10-09,2014-12-13,0,3,0,0,1386.8,Garett Whiteley,7,3,0,7
f215cfbd4ba3c270,Garreth McLellan,1982-09-01,185.4,182.9,Southpaw,Middleweight,2015-04-11,2017-03-11,1,4,0,0,1417.8,Garreth McLellan,13,7,0,14
1effd880e1f1bb30,Garrett Armfield,1996-10-09,167.6,177.8,Orthodox,Bantamweight,2022-07-09,2024-11-02,2,3,0,0,1482.1,,,,,
fbbde91f7bc2d3c5,Gary Goodridge,1966-01-17,190.5,,Orthodox,Heavyweight,1996-02-16,1999-03-05,4,4,0,0,1531.4,Gary Goodridge,23,22,1,0
7a39bbac8cc0fa70,Gasan Umalatov,1982-09-11,180.3,180.3,Orthodox,Welterweight,2014-02-01,2015-11-07,1,3,0,0,1444.3,Gasan Umalatov,18,5,3,13
96924b0019b3aff1,Gaston Bolanos,1992-09-14,170.2,175.3,Orthodox,Featherweight,2023-04-15,2026-06-20,3,2,0,0,1519.5,,,,,
b2a78df161bd67f9,Gauge Young,2000-07-14,175.3,177.8,Orthodox,Lightweight,2025-04-26,2026-08-22,2,2,0,0,1478.8,,,,,
da816417a579a0bd,Gavin Tucker,1986-06-17,167.6,167.6,Southpaw,Featherweight,2017-02-19,2023-08-05,4,3,0,0,1523.5,Gavin Tucker,13,3,0,9
c169545ab0825f44,Geane Herrera,1990-05-27,165.1,167.6,Orthodox,Flyweight,2015-08-08,2016-11-26,1,3,0,0,1442.9,Geane Herrera,10,3,0,8
232c582f29f8f65e,Gegard Mousasi,1985-08-01,188.0,193.0,Orthodox,Middleweight,2013-04-06,2017-04-08,9,3,0,0,1794.0,Gegard Mousasi,49,9,2,37
cda1099995b46cc2,Genaro Valdez,1992-01-16,175.3,182.9,Orthodox,Lightweight,2022-01-22,2023-07-15,0,3,0,0,1380.2,,,,,
99dd0147dc4ef80c,Genki Sudo,1978-03-08,175.3,,Orthodox,Lightweight,2002-07-13,2004-04-02,2,1,0,0,1535.9,Genki Sudo,16,4,1,10
b997be68943010fc,Geoff Neal,1990-08-28,180.3,190.5,Southpaw,Welterweight,2018-02-18,2026-02-21,8,6,0,0,1599.8,Geoff Neal,16,8,0,10
3c0437fbeda06962,George Roop,1981-11-10,185.4,182.9,Orthodox,Bantamweight,2008-12-13,2015-09-26,5,8,0,0,1451.2,George Roop,15,13,1,11
896c322f56b8be5a,George Sotiropoulos,1977-07-09,177.8,180.3,Orthodox,Lightweight,2007-12-08,2013-10-19,7,4,0,0,1533.9,George Sotiropoulos,14,7,0,9
6c7e25571490aa3b,George Sullivan,1981-03-13,182.9,185.4,Orthodox,Welterweight,2014-01-25,2018-08-25,3,4,0,0,1458.6,George Sullivan (fighter),19,8,0,18
6506c1d34da9c013,Georges St-Pierre,1981-05-19,180.3,193.0,Orthodox,Middleweight,2004-01-31,2017-11-04,20,2,0,0,1988.2,Georges St-Pierre,26,2,0,5
c4b81cdecd5d6abe,Gerald Harris,1979-11-19,180.3,195.6,Southpaw,Middleweight,2010-01-11,2010-11-20,3,1,0,0,1554.9,Gerald Harris,26,8,1,16
6ac9bc2953c47345,Gerald Meerschaert,1987-12-18,185.4,195.6,Southpaw,Middleweight,2016-12-09,2026-05-02,12,14,0,0,1429.7,Gerald Meerschaert,37,22,0,33
04f9fe830cf13482,Gerald Strebendt,1979-03-01,175.3,,Orthodox,Lightweight,2003-09-26,2003-09-26,0,1,0,0,1460.0,Gerald Strebendt,9,7,0,8
9cfbfae5fa1fdd93,Geraldo de Freitas,1991-09-30,170.2,182.9,Orthodox,Bantamweight,2019-02-02,2020-11-14,1,2,0,0,1495.1,Geraldo de Freitas,15,8,0,15
279093302a6f44b3,Gerard Gordeau,1959-03-30,195.6,,Orthodox,,1993-11-12,1993-11-12,2,1,0,0,1540.5,,,,,
1d239d571e342453,Germaine de Randamie,1984-04-24,175.3,180.3,Orthodox,Women's Bantamweight,2013-07-27,2024-04-06,7,3,0,0,1642.1,Germaine de Randamie,10,5,0,5
30cd319d39ee689b,Gerry Harris,,203.2,,Orthodox,,1995-09-08,1995-09-08,0,1,0,0,1465.0,,,,,
304fcd812f12c589,Geza Kalman,,185.4,,,,1995-09-08,1996-07-12,1,1,0,0,1508.6,,,,,
fcd448a2fe1a23cc,Gian Villante,1985-08-18,190.5,193.0,Orthodox,Heavyweight,2013-04-27,2021-11-06,7,11,0,0,1373.2,Gian Villante,17,14,0,13
51ec9dc3b4964f19,Gianni Vazquez,1994-07-17,170.2,180.3,Orthodox,Featherweight,2026-02-07,2026-08-08,0,2,0,0,1429.2,,,,,
ea3ef6206c7907d5,Gideon Ray,1973-05-27,177.8,,Southpaw,Middleweight,2005-02-05,2006-11-11,0,3,0,0,1392.6,Gideon Ray,17,15,1,9
9560ff14eb3129f7,Giga Chikadze,1988-08-25,182.9,188.0,Orthodox,Featherweight,2019-09-28,2026-09-19,8,5,0,0,1554.9,Giga Chikadze,15,7,0,9
651d209fa8c8cd83,Gigi Canuto,2002-11-16,157.5,162.6,Orthodox,Women's Strawweight,2026-08-08,2026-08-08,0,1,0,0,1460.0,,,,,
31ceaf0e670c1578,Gil Castillo,1965-10-21,175.3,,Southpaw,Welterweight,2001-09-28,2002-11-22,1,2,0,0,1482.7,Gil Castillo,11,5,0,8
d26934530dc5b248,Gilbert Aldana,1977-08-25,185.4,,Orthodox,Heavyweight,2006-02-04,2006-07-08,0,2,0,0,1429.6,,,,,
23024fdfc966410a,Gilbert Burns,1986-07-20,177.8,180.3,Orthodox,Welterweight,2014-07-26,2026-04-18,15,10,0,0,1628.9,Gilbert Burns,22,10,0,7
aa5b4eff51bdc7d1,Gilbert Melendez,1982-04-12,175.3,185.4,Orthodox,Featherweight,2013-04-20,2019-07-06,1,6,0,0,1435.8,Gilbert Melendez,22,8,0,23
54ed8dc6f8c31207,Gilbert Smith,1981-10-19,175.3,,Southpaw,Middleweight,2013-04-13,2013-04-13,0,1,0,0,1460.0,,,,,
b12fb759e02378de,Gilbert Urbina,1996-04-05,190.5,190.5,Orthodox,Middleweight,2021-08-28,2026-08-01,2,3,0,0,1482.3,,,,,
d29b5c4f22c6357d,Gilbert Yvel,1976-06-30,188.0,195.6,Orthodox,Heavyweight,2010-01-02,2010-10-23,0,3,0,0,1409.7,Gilbert Yvel,40,16,1,48
38c7f72747f4f712,Gillian Robertson,1995-05-17,165.1,160.0,Orthodox,Women's Strawweight,2017-12-01,2026-08-15,14,7,0,0,1672.2,Gillian Robertson,17,9,0,5
016a8d958883167c,Gina Mazany,1988-08-19,167.6,172.7,Southpaw,Women's Flyweight,2017-02-19,2022-04-30,2,6,0,0,1372.3,Gina Mazany,8,6,0,4
00a3ff40c4b2cf21,Glaico Franca Moreira,1991-02-28,182.9,195.6,Orthodox,Lightweight,2015-08-01,2016-09-24,1,2,0,0,1470.8,,,,,
75e5fec9f72910ef,Gleison Tibau,1983-10-07,177.8,180.3,Southpaw,Lightweight,2006-11-18,2018-06-01,16,12,0,0,1490.9,Gleison Tibau,40,19,0,18
5dd180c8b3196786,Gloria de Paula,1995-06-10,165.1,170.2,Orthodox,Women's Strawweight,2021-03-13,2022-06-18,1,3,0,0,1438.4,Gloria de Paula,6,7,0,7
7ff97850e8c32bda,Glover Teixeira,1979-10-28,188.0,193.0,Orthodox,Light Heavyweight,2012-05-26,2023-01-21,16,7,0,0,1735.6,Glover Teixeira,33,9,0,19
fa37628269132d1a,Godofredo Pepey,1987-07-02,170.2,185.4,Orthodox,Featherweight,2012-06-23,2018-01-27,5,6,0,0,1484.9,Godofredo Pepey,14,7,0,8
4690d47bf725fd98,Gokhan Saki,1983-10-19,182.9,185.4,Orthodox,Light Heavyweight,2017-09-22,2018-07-07,1,1,0,0,1491.4,Gökhan Saki,1,2,0,1
1a97a3ef4c758fae,Gokhan Saricam,1991-02-28,190.5,190.5,Orthodox,Heavyweight,2026-04-18,2026-04-18,1,0,0,0,1542.9,,,,,
132f860d02953f4c,Goran Reljic,1984-03-20,190.5,205.7,Southpaw,Light Heavyweight,2008-05-24,2010-11-13,1,3,0,0,1458.4,Goran Reljić,21,12,0,7
99bd51917728c25d,Grant Dawson,1994-02-20,177.8,182.9,Switch,Lightweight,2019-03-09,2026-05-09,12,2,1,0,1755.1,Grant Dawson,24,3,1,12
7d96bc577e5178b2,Gray Maynard,1979-05-09,175.3,177.8,Orthodox,Lightweight,2007-06-23,2018-10-06,11,7,1,1,1532.6,Gray Maynard,13,7,1,2
85073dbd1be65ed9,Greg Hardy,1988-07-28,195.6,203.2,Orthodox,Heavyweight,2019-01-19,2022-03-05,4,5,0,1,1476.8,Greg Hardy,12,4,0,6
9c669abd35b2522f,Greg Soto,1986-06-03,180.3,185.4,Orthodox,Welterweight,2010-03-27,2011-01-01,1,2,0,0,1479.4,Greg Soto,9,4,0,7
91181b29be041f1c,Greg Stott,,170.2,,Southpaw,Heavyweight,1997-10-17,1997-10-17,0,1,0,0,1471.6,,,,,
84ff027394f7e470,Gregor Gillespie,1986-11-13,170.2,180.3,Orthodox,Lightweight,2016-09-24,2021-05-08,7,1,0,0,1714.1,Gregor Gillespie,14,1,0,7
d1c65d2cf2925ddd,Gregory Rodrigues,1992-02-17,190.5,190.5,Orthodox,Middleweight,2021-06-05,2026-08-22,11,3,0,0,1786.0,Gregory Rodrigues,20,6,0,12
d3fa5c5955397532,Grigory Popov,1984-04-18,170.2,172.7,Switch,Bantamweight,2019-06-08,2019-11-09,0,2,0,0,1438.2,,,,,
2c1170b825f58e57,Guangyou Ning,1981-12-15,162.6,162.6,Southpaw,Featherweight,2014-08-23,2016-11-26,2,2,0,0,1508.1,,,,,
d05412b513b19621,Guido Cannetti,1979-12-19,167.6,172.7,Southpaw,Bantamweight,2014-11-15,2023-03-11,4,6,0,0,1478.2,Guido Cannetti,10,8,0,7
ba15006c804a8de0,Guilherme Pat,1994-04-20,198.1,205.7,Orthodox,Heavyweight,2025-12-13,2026-08-08,1,2,0,0,1475.0,,,,,
d6d5da3c209884bc,Guilherme Vasconcelos,1986-03-23,182.9,,Orthodox,Middleweight,2014-07-05,2014-07-05,0,1,0,0,1456.0,,,,,
fd55393021a8c255,Gunnar Nelson,1988-07-28,180.3,182.9,Switch,Welterweight,2012-09-29,2025-03-22,10,6,0,0,1651.9,Gunnar Nelson (fighter),19,8,1,12
7772b283d288dbe2,Guram Kutateladze,1992-01-08,180.3,182.9,Orthodox,Lightweight,2020-10-17,2025-03-22,2,3,0,0,1472.8,Guram Kutateladze (fighter),14,6,0,13
93b62c5f2ba18e51,Gustavo Lopez,1989-06-27,165.1,170.2,Orthodox,Bantamweight,2020-06-13,2021-09-18,1,2,1,0,1479.8,Gustavo Lopez (fighter),16,10,1,15
e7fe5315b1efeb92,Guto Inocente,1986-05-29,190.5,,Orthodox,Light Heavyweight,2014-07-06,2014-11-07,0,2,0,0,1428.5,Guto Inocente,11,8,0,8
946f341df6472ee0,Guy Mezger,1968-01-01,185.4,,Orthodox,Middleweight,1994-12-16,1999-03-05,4,1,0,0,1584.4,Guy Mezger,30,14,2,0
ed209f6618c82e41,Hacran Dias,1984-06-16,172.7,175.3,Orthodox,Lightweight,2012-06-23,2017-10-28,3,5,0,0,1454.3,Hacran Dias,29,13,1,22
3c26c420584d912d,Hailey Cowan,1992-02-12,172.7,170.2,Southpaw,Women's Bantamweight,2023-04-29,2026-08-01,0,4,0,0,1368.4,,,,,
2c9d00968f818270,Hakeem Dawodu,1991-07-02,172.7,185.4,Orthodox,Featherweight,2018-03-17,2023-08-12,6,4,0,0,1521.4,Hakeem Dawodu,14,4,1,8
3329d692aea4dc28,Hamdy Abdelwahab,1993-01-22,188.0,182.9,Southpaw,Heavyweight,2022-07-30,2025-10-25,2,1,0,1,1518.8,Hamdy Abdelwahab,7,2,0,5
2244d9a2b64b8c3b,Hannah Cifers,1992-06-26,154.9,157.5,Orthodox,Women's Strawweight,2018-11-10,2020-08-29,2,5,0,0,1367.0,Hannah Cifers,10,7,0,10
26e3f3928b1891d9,Hannah Goldy,1992-05-18,162.6,154.9,Orthodox,Women's Strawweight,2019-08-03,2023-09-23,1,4,0,0,1397.2,Hannah Goldy,7,4,0,5
523f6ad11dbe9b53,Hans Stringer,1987-07-06,190.5,,Orthodox,Light Heavyweight,2014-03-23,2015-07-18,1,2,0,0,1443.2,Hans Stringer,22,8,3,29
a2b06ca02bca14c0,Harold Howard,,188.0,,Orthodox,,1994-09-09,1995-09-08,1,2,0,0,1459.5,Harold Howard,1,3,0,0
2dbc60c52de126d8,Harry Hardwick,1994-09-29,172.7,180.3,Switch,Featherweight,2025-09-06,2026-03-14,0,2,0,0,1430.3,,,,,
f703250471acaf96,Harry Hunsucker,1989-01-03,188.0,190.5,Orthodox,Light Heavyweight,2021-03-20,2022-08-20,0,3,0,0,1393.6,,,,,
4dc496aa0cfc0d95,Harry Moskowitz,,195.6,,Orthodox,Heavyweight,1997-10-17,1998-05-15,0,2,0,0,1444.1,Harry Moskowitz,6,12,0,5
ef7fa30364cbe7f2,Hatsu Hioki,1983-07-18,180.3,185.4,Orthodox,Featherweight,2011-10-29,2015-05-09,3,5,0,0,1447.8,Hatsu Hioki,30,12,2,30
85e26e2468b4e82f,Hayato Sakurai,1975-08-24,170.2,,Orthodox,Welterweight,2002-03-22,2002-03-22,0,1,0,0,1468.0,Hayato Sakurai,38,13,2,22
cf615eb4b7862c76,Hayder Hassan,1982-10-20,177.8,,,Welterweight,2015-07-12,2015-12-19,0,2,0,0,1420.0,Hayder Hassan,9,5,0,7
3e03cec9767d37e6,He-Man Gipson,,,,,,1995-07-14,1995-07-14,0,1,0,0,1451.7,,,,,
7450525c7ba032a0,Heath Herring,1978-03-02,193.0,198.1,Orthodox,Heavyweight,2007-01-25,2008-08-09,2,3,0,0,1450.1,Heath Herring,28,16,0,31
dd4c16777fb2ccf9,Heather Clark,1980-09-19,167.6,162.6,Orthodox,Women's Strawweight,2014-12-12,2016-11-05,1,2,0,0,1460.3,Heather Clark (fighter),8,6,0,10
ec3bd30378d63dd1,Hecher Sosa,1995-08-25,175.3,177.8,Orthodox,Bantamweight,2026-03-14,2026-03-14,1,0,0,0,1535.7,,,,,
c487223b0289bda9,Hector Aldana,1988-08-17,180.3,182.9,Orthodox,Welterweight,2018-06-23,2019-10-12,0,3,0,0,1396.0,Hector Aldana,5,3,0,4
db1f2ed63b54b9a7,Hector Lombard,1978-02-02,175.3,180.3,Southpaw,Middleweight,2012-07-21,2018-09-22,3,8,0,1,1433.0,Héctor Lombard,34,11,1,35
d1759b2b7be9be56,Hector Ramirez,1976-03-28,182.9,,Orthodox,Light Heavyweight,2006-11-18,2007-06-16,0,2,0,0,1429.5,,,,,
449c890bd90f3374,Hector Sandoval,1986-07-19,157.5,162.6,Orthodox,Flyweight,2016-07-30,2017-08-05,2,2,0,0,1504.6,Hector Sandoval,15,4,0,14
8e4902b4a8045070,Hector Santiago,1993-03-21,165.1,172.7,Orthodox,Bantamweight,2026-08-29,2026-08-29,1,0,0,0,1542.3,,,,,
4b8fb0453a596b8e,Hector Urbina,1987-09-17,180.3,185.4,Orthodox,Welterweight,2014-11-15,2016-09-24,1,2,0,0,1459.9,Héctor Urbina,17,11,1,25
b0bd0c5425668b8f,Henrique da Silva,1989-09-01,190.5,193.0,Orthodox,Light Heavyweight,2016-06-04,2017-09-22,2,4,0,0,1411.3,Henrique da Silva (fighter),20,12,0,10
01fcef7e3d051722,Henry Briones,1980-10-22,172.7,175.3,Orthodox,Bantamweight,2014-11-15,2018-05-19,1,4,0,0,1406.3,Henry Briones,16,8,1,20
056c493bbd76a918,Henry Cejudo,1987-02-09,162.6,162.6,Orthodox,Bantamweight,2014-12-13,2025-12-06,10,6,0,0,1669.2,Henry Cejudo,16,6,0,6
76729a829623e266,Henry Martinez,1983-08-07,170.2,175.3,Southpaw,Lightweight,2012-02-04,2012-12-08,1,2,0,0,1464.8,Henry Martinez (fighter),9,4,0,9
4f140403000158b5,Herbert Burns,1988-02-02,175.3,185.4,Orthodox,Featherweight,2020-01-25,2024-08-17,2,4,0,0,1423.5,Herbert Burns,11,6,0,11
e0ec3c3b6b611f7e,Hermes Franca,1974-08-26,167.6,180.3,Orthodox,Lightweight,2003-04-25,2009-09-19,6,5,0,0,1561.0,Hermes França,26,20,0,6
575360be653ad6a6,Hernani Perpetuo,1985-05-24,182.9,,Orthodox,Welterweight,2014-04-19,2014-07-26,0,2,0,0,1438.3,Hernani Perpetuo,21,9,0,21
634e2fb70bde3fd5,Holly Holm,1981-10-17,172.7,175.3,Southpaw,Women's Bantamweight,2015-02-28,2024-04-13,8,7,0,1,1581.4,Holly Holm,15,7,0,7
e56df3c1d8b4b1cc,Homer Moore,1971-11-27,177.8,,Orthodox,Light Heavyweight,2001-11-02,2001-11-02,0,1,0,0,1468.5,Homer Moore,26,9,2,11
cd85b48dc880fabd,Horacio Gutierrez,1990-09-15,177.8,,,Featherweight,2015-11-21,2016-08-06,0,2,0,0,1429.0,,,,,
0541480fbf719d86,Houston Alexander,1972-03-22,182.9,182.9,Orthodox,Light Heavyweight,2007-05-26,2009-12-05,2,4,0,0,1422.2,Houston Alexander,17,16,1,8
312f47c3d2f83ffa,Houston Dorr,,185.4,,Orthodox,Heavyweight,1997-10-17,1997-10-17,0,1,0,0,1456.3,,,,,
f1175ea3aafbf351,Hu Yaozong,1995-04-07,190.5,182.9,Orthodox,Middleweight,2017-11-25,2021-10-30,0,3,0,0,1380.5,Hu Yaozong,5,4,0,3
706404da0775dcbc,Hugo Duarte,1968-08-09,182.9,,Orthodox,Heavyweight,1998-05-15,1998-05-15,0,1,0,0,1465.4,,,,,
f95381efb3051d81,Hugo Viana,1982-09-26,167.6,170.2,Orthodox,Bantamweight,2012-06-23,2015-08-01,3,3,0,0,1467.7,Hugo Viana (fighter),10,5,0,8
2c2caf2f2bab9df5,Humberto Bandenay,1994-09-04,180.3,180.3,Southpaw,Featherweight,2017-08-05,2019-08-10,1,3,0,0,1422.6,Humberto Bandenay,27,10,0,18
e9e7e1c8ff289e1b,Humberto Brown Morrison,1984-11-03,177.8,,,Featherweight,2014-11-15,2014-11-15,0,1,0,0,1460.0,,,,,
2af2f2e26c4c0402,Hunter Azure,1992-03-02,172.7,175.3,Orthodox,Bantamweight,2019-09-14,2021-04-10,2,2,0,0,1527.4,Hunter Azure,13,5,0,7
41cc71cbf210e0fe,Hyder Amil,1990-05-28,175.3,177.8,Switch,Featherweight,2024-02-10,2026-06-20,3,3,0,0,1468.0,Hyder Amil,11,3,0,8
203c957eac95dd87,Hyun Gyu Lim,1985-01-16,190.5,195.6,Orthodox,Welterweight,2013-03-02,2017-09-22,3,4,0,0,1454.0,Lim Hyun-gyu,13,7,1,14
b671bdf981ad527d,HyunSung Park,1995-11-04,170.2,167.6,Orthodox,Flyweight,2023-02-04,2025-10-18,3,2,0,0,1520.2,,,,,
d7adfcfdf7c6c1f8,Ian Entwistle,1986-11-19,165.1,,Orthodox,Bantamweight,2014-06-28,2016-04-10,1,2,0,0,1466.4,Ian Entwistle,9,5,0,9
b4bc2e3353a770b5,Ian Freeman,1966-11-10,180.3,,Orthodox,Heavyweight,2000-03-10,2003-06-06,3,2,1,0,1535.3,,,,,
2e585c701f72fe55,Ian Heinisch,1988-08-05,180.3,182.9,Orthodox,Middleweight,2018-11-17,2021-07-24,3,4,0,0,1513.8,Ian Heinisch,14,5,0,12
eea0274e153256a0,Ian Loveland,1983-09-07,172.7,,Orthodox,Bantamweight,2010-12-04,2011-08-27,1,2,0,0,1473.6,Ian Loveland,17,10,0,20
442c9011034ae1fd,Ian Machado Garry,1997-11-17,190.5,188.0,Orthodox,Welterweight,2021-11-06,2026-08-15,10,2,0,0,1795.6,Ian Machado Garry,17,2,0,7
701e057d63c124d9,Ian McCall,1984-05-07,165.1,162.6,Orthodox,Flyweight,2012-03-02,2015-01-31,2,3,1,0,1496.4,Ian McCall (fighter),13,7,1,13
abcf2cc6efc42031,Iasmin Lucindo,2002-01-08,160.0,167.6,Orthodox,Women's Strawweight,2022-08-13,2025-08-09,5,2,0,0,1613.9,Iasmin Lucindo,18,6,0,17
6e8f1bcdda94ff45,Ibo Aslan,1996-04-23,190.5,195.6,Orthodox,Light Heavyweight,2024-03-30,2025-12-06,2,3,0,0,1434.3,,,,,
49efbdc6c9f650c4,Icho Larenas,1980-03-12,190.5,,Orthodox,Heavyweight,2006-03-04,2006-03-04,0,1,0,0,1460.0,,,,,
e4a47b07044ddd72,Ignacio Bahamondes,1997-08-27,190.5,190.5,Orthodox,Welterweight,2021-04-10,2026-09-12,7,4,0,0,1614.8,Ignacio Bahamondes,18,7,0,14
dbea8c1cb327ab3d,Igor Araujo,1980-12-06,185.4,195.6,Orthodox,Welterweight,2013-10-09,2015-07-15,2,2,0,0,1495.6,Igor Araújo,25,10,0,30
53278852bcd91e11,Igor Pokrajac,1979-01-02,182.9,188.0,Orthodox,Light Heavyweight,2009-09-19,2016-04-10,4,8,0,1,1375.4,Igor Pokrajac,29,15,0,26
6ad8e4296f7522d9,Igor Severino,2003-04-21,170.2,175.3,Orthodox,Flyweight,2024-03-23,2024-03-23,0,1,0,0,1460.0,Igor Severino,10,1,0,8
108afe61a26bcbf4,Igor Zinoviev,1966-05-23,185.4,,Orthodox,Light Heavyweight,1998-03-13,1998-03-13,0,1,0,0,1465.6,,,,,
260bd4cef10b033f,Ihor Potieria,1996-05-29,190.5,190.5,Southpaw,Middleweight,2022-07-30,2025-01-11,2,6,0,0,1406.4,,,,,
f9d0cae37dabfafc,Ike Villanueva,1984-04-04,185.4,185.4,Orthodox,Light Heavyweight,2020-05-13,2022-04-23,1,5,0,0,1352.3,,,,,
b07aed698fba8624,Ikram Aliskerov,1992-12-07,182.9,193.0,Southpaw,Middleweight,2023-05-06,2026-06-27,5,1,0,0,1696.3,Ikram Aliskerov,18,2,0,14
ce6065baef021cf3,Ikuhisa Minowa,1976-01-12,175.3,,Orthodox,Middleweight,2000-04-14,2000-04-14,1,0,0,0,1545.2,Ikuhisa Minowa,64,45,8,27
7c6e87729e824ef4,Ildemar Alcantara,1982-11-18,188.0,198.1,Orthodox,Middleweight,2013-01-19,2015-07-15,4,3,0,0,1471.1,Ildemar Alcântara,26,18,0,22
54f64b5e283b0ce7,Ilia Topuria,1997-01-21,170.2,175.3,Orthodox,Lightweight,2020-10-10,2026-06-14,9,1,0,0,1853.4,Ilia Topuria,17,1,0,8
14aa21bc82cac57d,Iliarde Santos,1980-09-25,165.1,170.2,Orthodox,Flyweight,2013-05-18,2013-10-09,0,3,0,0,1389.0,Iliarde Santos,32,15,1,35
e9a3aeb207578eea,Ilir Latifi,1982-07-28,177.8,185.4,Orthodox,Heavyweight,2013-04-06,2023-05-20,9,7,0,0,1587.5,Ilir Latifi,16,9,0,10
6e8349a0a0476d60,Imanol Rodriguez,1999-11-15,162.6,162.6,Orthodox,Flyweight,2026-02-28,2026-02-28,1,0,0,0,1532.9,,,,,
257b0c8d6f199895,Impa Kasanganay,1994-01-17,180.3,190.5,Orthodox,Welterweight,2020-08-29,2021-09-18,2,2,0,0,1494.4,Impa Kasanganay,20,7,0,7
cd13728ae1151f46,Ion Cutelaba,1993-12-14,185.4,190.5,Southpaw,Light Heavyweight,2016-06-18,2026-06-20,9,11,1,0,1532.4,Ion Cutelaba,20,12,1,13
578ef12674df1e6a,Irene Aldana,1988-03-26,175.3,172.7,Orthodox,Women's Bantamweight,2016-12-17,2024-09-14,8,6,0,0,1624.1,Irene Aldana,15,8,0,8
103e2e33a60683e1,Irina Alekseeva,1990-06-27,172.7,170.2,Orthodox,Women's Bantamweight,2023-04-29,2025-10-11,1,3,0,0,1420.6,,,,,
06a80a685ea98573,Irwin Rivera,1989-02-14,167.6,170.2,Southpaw,Bantamweight,2020-05-16,2020-09-19,1,2,0,0,1468.2,Irwin Rivera,12,7,0,13
a57cb948c4c70a47,Isaac Dulgarian,1996-07-04,170.2,180.3,Orthodox,Featherweight,2023-08-12,2025-11-01,2,2,0,0,1514.4,,,,,
5d8006587d6a6711,Isaac Thomson,2002-05-03,177.8,175.3,,Featherweight,2025-12-13,2025-12-13,0,1,0,0,1471.6,,,,,
c295de4e10acd4c9,Isaac Vallie-Flagg,1978-04-08,172.7,177.8,Orthodox,Lightweight,2013-02-02,2014-11-22,1,3,0,0,1429.3,Isaac Vallie-Flagg,16,7,1,17
e0f959f65d0406b4,Isabela de Padua,1991-09-04,160.0,162.6,Orthodox,Women's Flyweight,2019-11-16,2019-11-16,0,1,0,0,1451.9,,,,,
e803242fb2e41112,Islam Dulatov,1998-08-02,190.5,190.5,Orthodox,Welterweight,2025-07-19,2025-07-19,1,0,0,0,1539.5,Islam Dulatov,12,1,0,12
275aca31f61ba28c,Islam Makhachev,1991-10-27,177.8,177.8,Southpaw,Welterweight,2015-05-23,2026-08-15,18,1,0,0,2051.2,Islam Makhachev,29,1,0,11
eb393afdbe3293d5,Ismael Bonfim,1995-12-28,172.7,180.3,Orthodox,Lightweight,2023-01-21,2026-07-25,2,4,0,0,1451.1,,,,,
6a96ad1bc34fb113,Ismail Naurdiev,1996-08-18,177.8,188.0,Orthodox,Middleweight,2019-02-23,2025-11-22,4,3,0,0,1560.0,Ismail Naurdiev,25,8,0,19
1338e2c7480bdf9e,Israel Adesanya,1989-07-22,193.0,203.2,Switch,Middleweight,2018-02-10,2026-03-28,13,6,0,0,1687.1,Israel Adesanya,24,6,0,11
57bf89d42364d39e,Issei Tamura,1984-03-12,165.1,160.0,Orthodox,Bantamweight,2012-02-25,2013-03-16,1,2,0,0,1461.4,Issei Tamura,15,12,0,8
efc67b07eed39794,Istela Nunes,1992-07-23,162.6,167.6,Orthodox,Women's Strawweight,2021-10-16,2025-04-05,0,5,0,0,1361.6,,,,,
2f95a3c6d58b2aad,Iuri Alcantara,1980-08-04,175.3,180.3,Southpaw,Bantamweight,2011-08-27,2018-08-25,10,7,0,1,1529.3,Iuri Alcântara,36,11,0,29
64ad3e3b0efa30bb,Ivan Erslan,1991-11-15,188.0,182.9,Orthodox,Light Heavyweight,2024-09-28,2026-05-16,1,3,0,0,1462.3,,,,,
19db7ac26308178f,Ivan Jorge,1980-11-07,175.3,185.4,Orthodox,Lightweight,2013-09-04,2015-07-18,2,2,0,0,1487.2,Ivan Jorge,27,7,0,27
5755960ebd0b16f6,Ivan Menjivar,1982-05-30,167.6,162.6,Orthodox,Featherweight,2004-06-19,2014-03-01,4,5,0,0,1448.2,Ivan Menjivar,25,12,0,16
